UniqueIndexID	Source	Acceptability	Sentence	Split
8062	D-Agostino_1983	1	Tommaso toglie i soldi dal cassetto.	dev
8063	D-Agostino_1983	1	La chiave sta nella toppa.	dev
8064	D-Agostino_1983	1	Dal giardino alla strada Lorenzo vi ha piantato i fiori.	dev
8065	D-Agostino_1983	1	Francesco ha lanciato il pallone dal balcone al giardino.	dev
8066	D-Agostino_1983	0	Dal giardino Leonardo ha piantato fiori al garage.	dev
8067	D-Agostino_1983	1	Edoardo carica le casse sulla nave.	dev
8068	D-Agostino_1983	1	La scala poggia contro il muro.	dev
8069	D-Agostino_1983	1	I rivoltosi incarcerarono Gabriele nelle segrete della fortezza.	dev
8070	D-Agostino_1983	1	Francesco chiuse Giulia nella stanza.	dev
8071	D-Agostino_1983	0	Gabriele chiuse il denaro.	dev
8072	D-Agostino_1983	1	Gabriele dette appoggio al libro.	dev
8073	D-Agostino_1983	1	Alessandro dette appoggio alla diffusione del libro.	dev
8074	D-Agostino_1983	1	Lorenzo caricò il camion.	dev
8075	D-Agostino_1983	1	Questo latte deterge le impurità dal volto.	dev
8076	D-Agostino_1983	1	Riccardo stipò l'armadio con i vestiti.	dev
8077	D-Agostino_1983	1	La fotografia di Giulia e quella di Lorenzo stanno attaccate.	dev
8078	D-Agostino_1983	0	Riccardo allontanò Paola e la finestra l'una all'altra.	dev
8079	D-Agostino_1983	1	Francesco avvolge la statua in una tela di lino.	dev
8080	D-Agostino_1983	1	Alessandro accompagna Sofia al cinema.	dev
8081	D-Agostino_1983	1	Andrea accompagnò Paola a scuola.	dev
8082	D-Agostino_1983	1	I libri non stanno nell'armadio.	dev
8083	D-Agostino_1983	1	Andrea attraversò la parte meno pericolosa del fiume.	dev
8084	D-Agostino_1983	0	Ho l'intenzione che mi vestirò da sposa.	dev
8085	Elia-et-al_1981	1	Francesco mangiava il pane con soddisfazione.	dev
8086	Elia-et-al_1981	1	Quella mattina pioveva a dirotto.	dev
8087	Elia-et-al_1981	0	Il vino beve Alessandro.	dev
8088	Elia-et-al_1981	1	Francesco ha telefonato e Maria è venuta.	dev
8089	Elia-et-al_1981	1	Quel libro è stato dato a Paola da Gabriele.	dev
8090	Elia-et-al_1981	1	Paola riceve quel libro da Riccardo.	dev
8091	Elia-et-al_1981	1	Andrea mangia un polpo.	dev
8092	Elia-et-al_1981	1	Tommaso mangia questo.	dev
8093	Elia-et-al_1981	1	Sofia lo adora.	dev
8094	Elia-et-al_1981	1	L'artrosi ha paralizzato le ossa.	dev
8095	Elia-et-al_1981	0	Maria vuole lo mangiare.	dev
8096	Elia-et-al_1981	1	Lorenzo ammira Alice.	dev
8097	Elia-et-al_1981	1	Riccardo la ammira.	dev
8098	Elia-et-al_1981	1	Edoardo mira alla presidenza.	dev
8099	Elia-et-al_1981	1	È sul letto che Maria salta.	dev
8100	Elia-et-al_1981	1	È subito che Edoardo vuole il caffè.	dev
8101	Elia-et-al_1981	0	È al successo ciò che Tommaso tiene.	dev
8102	Elia-et-al_1981	1	È alla presidenza che mira Leonardo.	dev
8103	Elia-et-al_1981	1	Riccardo adora il cinema.	dev
8104	Elia-et-al_1981	1	È il cinema che Francesco adora.	dev
8105	Elia-et-al_1981	1	È il cinema e non la musica che Alessandro adora.	dev
8106	Elia-et-al_1981	1	I denti di Emma battono dal freddo.	dev
8107	Elia-et-al_1981	1	Alessandro le adora che hanno gambe lunghe le donne.	dev
8108	Elia-et-al_1981	0	Andrea ne adora le amiche di Emma.	dev
8109	Elia-et-al_1981	1	Gabriele mangia un gelato.	dev
8110	Elia-et-al_1981	1	Riccardo promette a Riccardo che verrà.	dev
8111	Elia-et-al_1981	1	Il polpo è divorato da Sofia.	dev
8112	Elia-et-al_1981	1	La tolleranza ne esula dai suoi doveri.	dev
8113	Elia-et-al_1981	0	Riccardo ci viene da Roma.	dev
8114	Elia-et-al_1981	1	Andrea pensa a Paola.	dev
8115	Elia-et-al_1981	1	Sofia accompagna Maria in Cina.	dev
8116	Elia-et-al_1981	0	Emma e il film si sono visti.	dev
8117	Elia-et-al_1981	1	Alessandro ammira la casa che è di Paola.	dev
8118	Elia-et-al_1981	1	Beatrice involontariamente assorbe Francesco.	dev
8119	Elia-et-al_1981	0	Lorenzo distribuisce mattone.	dev
8120	Elia-et-al_1981	1	Che Riccardo dipinga è bello.	dev
8121	Elia-et-al_1981	1	Sofia passeggia per Venezia.	dev
8122	Elia-et-al_1981	1	Maria raccoglie sassolini.	dev
8123	Elia-et-al_1981	1	Giulia legge.	dev
8124	Elia-et-al_1981	1	Beatrice schermisce con abilità.	dev
8125	Elia-et-al_1981	1	Maria traveste Alice.	dev
8126	Elia-et-al_1981	1	Emma umilia Edoardo.	dev
8127	Elia-et-al_1981	1	Il fulmine cadde sulla testa di Andrea.	dev
8128	Elia-et-al_1981	1	Fa neve.	dev
8129	Elia-et-al_1981	1	Alessandro dormicchia nell'inazione più totale.	dev
8130	Elia-et-al_1981	1	La maionese non ha preso bene.	dev
8131	Elia-et-al_1981	1	Maria sorride a Giulia.	dev
8132	Elia-et-al_1981	1	Quel vestito non va ad Alice.	dev
8133	Elia-et-al_1981	1	Il capitale dell'azienda ammonta a molti miliardi.	dev
8134	Elia-et-al_1981	1	Una stella splende nel cielo.	dev
8135	Elia-et-al_1981	1	Una stella brilla nel cielo.	dev
8136	Elia-et-al_1981	1	Una stella scintilla nel cielo.	dev
8137	Elia-et-al_1981	1	Il vestito di Maria scintilla di uno stupendo diamante.	dev
8138	Elia-et-al_1981	1	Beatrice arde dalla passione.	dev
8139	Elia-et-al_1981	1	Paola luccicava dall'emozione.	dev
8140	Elia-et-al_1981	0	Quell'idea si fa chiara nel suo animo.	dev
8141	Elia-et-al_1981	1	Gabriele vi ritorna.	dev
8142	Elia-et-al_1981	1	Riccardo giunge in casa.	dev
8143	Elia-et-al_1981	1	La scala scende in cantina.	dev
8144	Elia-et-al_1981	1	Il sentiero ci arriva.	dev
8145	Elia-et-al_1981	1	La Maggioranza patteggia con l'Opposizione.	dev
8146	Elia-et-al_1981	1	Emma lotta su questo punto.	dev
8147	Elia-et-al_1981	0	Riccardo taglia il pane a fetta.	dev
8148	Elia-et-al_1981	1	Riccardo gli vide il volto.	dev
8149	Elia-et-al_1981	1	Il sarto ha confezionato un vestito di lino.	dev
8150	Elia-et-al_1981	1	Tommaso ha edificato una palazzina nel centro di Roma.	dev
8151	Elia-et-al_1981	1	Andrea è brutale con Alice.	dev
8152	Elia-et-al_1981	1	Il Giappone colonizzò la Manciuria.	dev
8153	Elia-et-al_1981	1	Leonardo aveva ammassato pacchetti alla basse della libreria.	dev
8154	Elia-et-al_1981	1	Leonardo aveva ammassato contro il muro.	dev
8155	Elia-et-al_1981	1	Lorenzo ci aveva ammassato pacchetti.	dev
8156	Elia-et-al_1981	1	L'avaro accumula ricchezze.	dev
8157	Elia-et-al_1981	1	Leonardo è importante per noi.	dev
8158	Elia-et-al_1981	1	Il Sergente distribuisce i soldati.	dev
8159	Elia-et-al_1981	1	Sofia separò il lavoro in due parti distinte.	dev
8160	Elia-et-al_1981	1	Paola gli carezzò il volto.	dev
8161	Elia-et-al_1981	1	Questa situazione gli complica la vita.	dev
8162	Elia-et-al_1981	1	Maria afferrò la mano di Lorenzo.	dev
8163	Elia-et-al_1981	1	Questa medicina coagula il sangue.	dev
8164	Elia-et-al_1981	1	Riccardo forgia l'acciaio.	dev
8165	Elia-et-al_1981	1	Sofia cucina il pollo al limone.	dev
8166	Elia-et-al_1981	1	Le donne partoriscono i bambini.	dev
8167	Elia-et-al_1981	1	Paola converte lo zucchero in caramelle.	dev
8168	Elia-et-al_1981	1	Il governo converte gli oppositori in criminali.	dev
8169	Elia-et-al_1981	0	Alice ne travestì Francesco.	dev
8170	Elia-et-al_1981	1	Riccardo ne liberò il cane.	dev
8171	Elia-et-al_1981	1	Lo Stato accorda troppa fiducia all'amministrazione pubblica.	dev
8172	Elia-et-al_1981	1	Tommaso attribuì la decisione di andare in Cina a Leonardo.	dev
8173	Elia-et-al_1981	1	Leonardo addebitava il suo insuccesso alla decisione del padre di andare in Francia.	dev
8174	Elia-et-al_1981	1	Francesco abbandona la moglie sulla strada.	dev
8175	Elia-et-al_1981	1	I ladri rubano le auto ai legittimi proprietari.	dev
8176	Elia-et-al_1981	1	Maria spalmò il pane con il coltello.	dev
8177	Elia-et-al_1981	0	Riccardo mise il tavolo di cappello.	dev
8178	Elia-et-al_1981	1	L'aviazione nemica bombardò napalm sulla città.	dev
8179	Elia-et-al_1981	1	Andrea imbeve il pane di vino.	dev
8180	Elia-et-al_1981	1	Raso rosso foderava i cuscini.	dev
8181	Elia-et-al_1981	1	Lorenzo dissemina aneddoti divertenti nei suoi racconti.	dev
8182	Elia-et-al_1981	1	I turisti disseminano il prato di cartacce.	dev
8183	Elia-et-al_1981	1	Gabriele nutrì il figlio dell'idea di essere il più bravo ed intelligente di tutti.	dev
8184	Elia-et-al_1981	1	Riccardo liberò il cane dalle catene.	dev
8185	Elia-et-al_1981	1	Alessandro scarica Giulia dalle proprie responsabilità.	dev
8186	Elia-et-al_1981	1	Tommaso ne ottiene la libertà.	dev
8187	Elia-et-al_1981	1	Gabriele difende Giulia contro i pericoli.	dev
8188	Elia-et-al_1981	1	L'alchimista fa che l'oro derivi dal piombo.	dev
8189	Elia-et-al_1981	1	Riccardo spostò il cappello dall'armadio al tavolo.	dev
8190	Elia-et-al_1981	1	Leonardo pone il libro sulla scrivania.	dev
8191	Elia-et-al_1981	1	Alessandro prese il cappotto dall'armadio.	dev
8192	Elia-et-al_1981	1	Gabriele spedì la ricevuta all'ufficio delle imposte.	dev
8193	Elia-et-al_1981	1	Paola spinse le gambe di Francesco verso la parete.	dev
8194	Elia-et-al_1981	1	La foresteria ospita gli intervenuti alla manifestazione.	dev
8195	Elia-et-al_1981	1	Il dottore spennella le tonsille di Gabriele di iodio.	dev
8196	Elia-et-al_1981	1	Leonardo archiviò la documentazione nell'archivio centrale.	dev
8197	Elia-et-al_1981	1	I gomiti poggiano sul davanzale.	dev
8198	Elia-et-al_1981	1	Riccardo affoga i dispiaceri nel vino.	dev
8199	Elia-et-al_1981	1	Un buon timoniere attracca rapidamente la sua nave al molo.	dev
8200	Elia-et-al_1981	1	Andrea spostò il bicchiere dal tavolo sul mobile.	dev
8201	Elia-et-al_1981	1	Tommaso pompava l'acqua dal lago alla piscina.	dev
8202	Elia-et-al_1981	1	Alessandro e Leonardo negoziano la libertà di Maria.	dev
8203	Elia-et-al_1981	1	Una donna aveva separato Andrea e Tommaso.	dev
8204	Elia-et-al_1981	1	Alessandro ricava danaro dalle sue applicazioni.	dev
8205	Elia-et-al_1981	1	Riccardo allontana Maria dalla stanza.	dev
8206	Elia-et-al_1981	1	Leonardo conta su Francesco.	dev
8207	Elia-et-al_1981	1	Sofia confonde il piacere con la possibilità di essere corteggiata.	dev
8208	Elia-et-al_1981	1	Tommaso fondeva l'argento con l'oro.	dev
8209	Elia-et-al_1981	1	Gabriele ci sostituisce il tubo catodico.	dev
8210	Elia-et-al_1981	1	Riccardo le sostituisce il tubo catodico.	dev
8211	Elia-et-al_1981	1	Tommaso alterna Beatrice con Paola.	dev
8212	Elia-et-al_1981	1	L'amore lega.	dev
8213	Elia-et-al_1981	1	Gabriele dorme.	dev
8214	Elia-et-al_1981	1	Maria desidera un libro.	dev
8215	Elia-et-al_1981	0	Maria desidera il fatto che tu venga.	dev
8216	Elia-et-al_1981	1	Leonardo tiene alla possibilità che lo promuovano.	dev
8217	Elia-et-al_1981	1	Giulia abbandona l'idea che vedrà Edoardo.	dev
8218	Elia-et-al_1981	1	Maria ha fatto l'affermazione che Francesco è bello.	dev
8219	Elia-et-al_1981	1	Maria bada che tutto funzioni alla perfezione.	dev
8220	Elia-et-al_1981	1	Edoardo approva che Maria parta.	dev
8221	Elia-et-al_1981	0	Emma dubita di che Alice parta.	dev
8222	Elia-et-al_1981	1	Che Lorenzo viaggi angoscia Tommaso.	dev
8223	Elia-et-al_1981	0	Riccardo lo approva l'idea ciò.	dev
8224	Elia-et-al_1981	1	Edoardo lo approva il fatto che Maria canti.	dev
8225	Elia-et-al_1981	0	Tu desideri Sofia venire.	dev
8226	Elia-et-al_1981	0	Riccardo va al fumo.	dev
8227	Elia-et-al_1981	1	Alice brama di tornare.	dev
8228	Elia-et-al_1981	1	Andrea incoraggia Maria a che si sposi.	dev
8229	Elia-et-al_1981	1	Il fatto che Emma parli allieta suo padre.	dev
8230	Elia-et-al_1981	1	Andare al cinema infiamma Sofia.	dev
8231	Elia-et-al_1981	1	La colpisce che Riccardo rida.	dev
8232	Elia-et-al_1981	1	Mi meraviglia il fatto che Beatrice sia svestita.	dev
8233	Elia-et-al_1981	1	Leonardo allieta Leonardo perché Maria ride.	dev
8234	Elia-et-al_1981	1	La tristezza e la noia deprimono Gabriele.	dev
8235	Elia-et-al_1981	1	Mi acquieta che Giulia parli in questo modo.	dev
8236	Elia-et-al_1981	1	La sola presenza di Alice mi acquieta.	dev
8237	Elia-et-al_1981	1	Parlare con le ballerine è divertente.	dev
8238	Elia-et-al_1981	1	Io vengo affascinato dal fatto che Edoardo parli di poesia.	dev
8239	Elia-et-al_1981	0	Di vedere i marziani accadde a Paola.	dev
8240	Elia-et-al_1981	0	Aver vinto al lotto splendeva nel suo sguardo.	dev
8241	Elia-et-al_1981	0	Di aver vinto al lotto splendeva nel suo sguardo.	dev
8242	Elia-et-al_1981	0	Si tratta che dobbiamo fuggire.	dev
8243	Elia-et-al_1981	1	Si tratta di fuggire.	dev
8244	Elia-et-al_1981	1	Il fatto che Emma sia uscita così presto denota che in questo momento non va d'accordo con te.	dev
8245	Elia-et-al_1981	1	Io condanno il fatto che Erode uccise i bambini	dev
8246	Elia-et-al_1981	1	Gabriele adora carezzare Andrea	dev
8247	Elia-et-al_1981	1	Andrea intende sposare Alice	dev
8248	Elia-et-al_1981	0	Riccardo evita guardare la televisione	dev
8249	Elia-et-al_1981	0	Paola ritiene che si parta è carino.	dev
8250	Elia-et-al_1981	0	Lorenzo riteneva Alice fosse Paola	dev
8251	Elia-et-al_1981	0	Beatrice lo giudica che Maria ha troppi amanti.	dev
8252	Elia-et-al_1981	0	Sofia lo giudica che Maria abbia troppi amanti.	dev
8253	Elia-et-al_1981	1	Giulia lo giudica evidente che Maria sia bella.	dev
8254	Elia-et-al_1981	1	Leonardo lo suppone che il padre beva troppo.	dev
8255	Elia-et-al_1981	1	Io penso qualcosa di te.	dev
8256	Elia-et-al_1981	1	Io, di te, penso che ami il tartufo.	dev
8257	Elia-et-al_1981	1	Emma ottiene qualcosa da te.	dev
8258	Elia-et-al_1981	1	Alice lavora a cacciare Maria.	dev
8259	Elia-et-al_1981	1	Riccardo plaude al fatto che Tommaso ha vinto.	dev
8260	Elia-et-al_1981	1	Maria ci aspira.	dev
8261	Elia-et-al_1981	1	Maria ci si aggrappa.	dev
8262	Elia-et-al_1981	1	Paola mira a che il futuro sia felice.	dev
8263	Elia-et-al_1981	1	Giulia guardava il muro.	dev
8264	Elia-et-al_1981	1	Riccardo lo pensa Tommaso.	dev
8265	Elia-et-al_1981	1	Paola acconsente a che la leghino.	dev
8266	Elia-et-al_1981	1	Alice sorride del fatto di aver pianto.	dev
8267	Elia-et-al_1981	1	La condizione di disagio nasce dalla mancanza d'acqua.	dev
8268	Elia-et-al_1981	0	Da quest'analisi risulta il nostro partire.	dev
8269	Elia-et-al_1981	1	La tosse dipende dal fatto di aver fumato troppo.	dev
8270	Elia-et-al_1981	1	Leonardo chiarisce che non è colpa sua a Paola.	dev
8271	Elia-et-al_1981	1	Andrea fischia a Maria che ha fame.	dev
8272	Elia-et-al_1981	1	Andrea accennerà ad Edoardo se partirà o no.	dev
8273	Elia-et-al_1981	1	Paola addebita a Leonardo il fatto che ora ha fame.	dev
8274	Elia-et-al_1981	1	Riccardo lo aggiunge nel suo discorso.	dev
8275	Elia-et-al_1981	0	Maria ce lo ha scommesso.	dev
8276	Elia-et-al_1981	1	Il giornalisti attaccano sui quotidiani il fatto che molti politici sono corrotti.	dev
8277	Elia-et-al_1981	1	Paola incoraggia il fatto che i ragazzi vadano al mare.	dev
8278	Elia-et-al_1981	0	Emma ne avvisa Alessandro.	dev
8279	Elia-et-al_1981	1	Gabriele lo convince che lo sciopero è giusto.	dev
8280	Elia-et-al_1981	1	Riccardo esime Riccardo dal viaggio.	dev
8281	Elia-et-al_1981	1	Il sindaco esenta i poveri dal pagare il bus.	dev
8282	Elia-et-al_1981	1	Maria si accorda con Leonardo affinchè il programma sia realizzato.	dev
8283	Elia-et-al_1981	0	Alice discorre di partire con Giulia.	dev
8284	Elia-et-al_1981	1	Maria si accorge di essere innamorata dal fatto di arrossire.	dev
8285	Elia-et-al_1981	1	Edoardo continua a mangiarlo.	dev
8286	Elia-et-al_1981	0	Leonardo lo indugia a mangiare.	dev
8287	Elia-et-al_1981	1	Edoardo osa mangiare.	dev
8288	Elia-et-al_1981	1	Paola è capace di cavalcare.	dev
8289	Elia-et-al_1981	1	Maria ha l'intenzione di cavalcare.	dev
8290	Elia-et-al_1981	0	Tommaso suole il pasto.	dev
8291	Elia-et-al_1981	1	Riccardo deve mangiarlo.	dev
8292	Elia-et-al_1981	1	Gabriele usa mangiarlo.	dev
8293	Elia-et-al_1981	1	Riccardo va in camera.	dev
8294	Elia-et-al_1981	1	Andrea sale in camera.	dev
8295	Elia-et-al_1981	1	Riccardo sparisce da Parigi.	dev
8296	Elia-et-al_1981	0	Edoardo parte a Parigi.	dev
8297	Elia-et-al_1981	1	Paola sgambetta verso il ponte.	dev
8298	Elia-et-al_1981	1	La folla lo corre a salutare.	dev
8299	Elia-et-al_1981	1	Tommaso invia Emma in piazza.	dev
8300	Vietri_2004	1	Beatrice assembla un computer.	dev
8301	Vietri_2004	1	Il film è di Scorsese.	dev
8302	Vietri_2004	1	Paola lavora.	dev
8303	Vietri_2004	0	È l'amica che di Emma angoscia quel quadro di Picasso.	dev
8304	Vietri_2004	0	Molte loro leggono il giornale.	dev
8305	Vietri_2004	0	Quell'alcuni musei sono stati progettati da architetto.	dev
8306	Vietri_2004	1	Paola mangia la pizza.	dev
8307	Vietri_2004	0	Quell'architetto ha alcuni progettato musei.	dev
8308	Vietri_2004	0	Hanno letto, molte ragazze, il giornale l'anno scorso.	dev
8309	Vietri_2004	1	Le spalle di Riccardo toccano la parete.	dev
8310	Vietri_2004	1	Maria sarà toccata da quel film.	dev
8311	Vietri_2004	1	Che tu sia partita rallegra Beatrice.	dev
8312	Vietri_2004	1	Gabriele è il marito di Paola.	dev
8313	Vietri_2004	1	Beatrice è con Lorenzo.	dev
8314	Vietri_2004	1	Paola ha messo la macchina che è del fratello nel garage.	dev
8315	Vietri_2004	0	Tommaso obbedisce di Maria.	dev
8316	Vietri_2004	1	Andrea confronta Leonardo con Andrea.	dev
8317	Vietri_2004	1	Maria fotografa Paola.	dev
8318	Vietri_2004	1	Lorenzo è stato smanioso.	dev
8319	Vietri_2004	1	Tua sorella guarda il gelato.	dev
8320	Vietri_2004	1	Tua sorella guarda il CD.	dev
8321	Vietri_2004	0	Sofia ha tagliato la testa al bisonte.	dev
8322	Vietri_2004	0	Sofia ha tagliato le teste ai tori.	dev
8323	Vietri_2004	1	I ragazzi taglierebbero la corda.	dev
8324	Vietri_2004	0	È il toro che Maria ha preso per le corna e non il bufalo.	dev
8325	Vietri_2004	1	Maria stende il bucato.	dev
8326	Vietri_2004	0	Il mio amico abbaia.	dev
8327	Vietri_2004	0	Riccardo ulula.	dev
8328	Vietri_2004	1	Gabriele dormì.	dev
8329	Vietri_2004	1	Il cane si è fermato in un batter d'occhio.	dev
8330	Vietri_2004	1	Edoardo ci ha messo due ore per tagliare il filo elettrico.	dev
8331	Vietri_2004	1	Leonardo ha sezionato il vecchio tiglio.	dev
8332	Vietri_2004	1	Le sei bombe sono esplose il 6 maggio 1999.	dev
8333	Vietri_2004	1	Lorenzo non ha più l'abitudine di fumare.	dev
8334	Vietri_2004	1	Andrea è diventato in gamba.	dev
8335	Vietri_2004	1	Tommaso ha fatto gli auguri a Giulia.	dev
8336	Vietri_2004	1	Sofia chiede che tu torni immediatamente.	dev
8337	Vietri_2004	1	Che tu vada via dispiace a Beatrice.	dev
8338	Vietri_2004	1	I bambini hanno calpestato le aiuole.	dev
8339	Vietri_2004	0	I bambini eruttarono lava.	dev
8340	Vietri_2004	1	Quell'uomo ha fotografato l'unico testimone e ciò è avvenuto un mese fa.	dev
8341	Vietri_2004	0	Quell'uomo ne ha fotografato.	dev
8342	Vietri_2004	1	Andrea ha carezzato il volto a Beatrice.	dev
8343	Vietri_2004	0	Il volto di Paola è carezzato.	dev
8344	Vietri_2004	1	Edoardo ha fratturato il braccio di Maria.	dev
8345	Vietri_2004	1	Leonardo ha paralizzato il braccio a Maria.	dev
8346	Vietri_2004	1	Il bambino pesava nove chili a pochi mesi.	dev
8347	Vietri_2004	1	Gli operai asfaltarono la strada.	dev
8348	Vietri_2004	0	Paola elencò l'invitato.	dev
8349	Vietri_2004	0	Alice ha messo e ciò è accaduto i vestiti nell'armadio.	dev
8350	Vietri_2004	0	Maria ha tolto i vestiti e ciò è accaduto nell'armadio.	dev
8351	Vietri_2004	1	Beatrice riempie il frigo con frutta.	dev
8352	Vietri_2004	1	Maria difende Andrea dai pericoli.	dev
8353	Vietri_2004	1	Il libro passa da Maria a Maria.	dev
8354	Vietri_2004	1	Maria dà un libro a Paola.	dev
8355	Vietri_2004	1	Francesco delega Gabriele suo rappresentante.	dev
8356	Vietri_2004	1	Sofia delega Maria come sua rappresentante.	dev
8357	Vietri_2004	0	Lorenzo abita e ciò succede a Roma.	dev
8358	Vietri_2004	1	Riccardo ha mangiato la pizza e ciò è successo al ristorante.	dev
8359	Vietri_2004	1	Sofia fuma una bionda.	dev
8360	Vietri_2004	1	Edoardo ha spalmato il paté sul pane.	dev
8361	Vietri_2004	1	Andrea ha spalmato il pane di paté.	dev
8362	Vietri_2004	1	Le bombe piovevano su di noi.	dev
8363	Vietri_2004	1	I matrimoni misti funzionano in modo perfetto.	dev
8364	Vietri_2004	1	La tua idea equivale alla mia.	dev
8365	Vietri_2004	1	La tua idea e la mia si equivalgono.	dev
8366	Vietri_2004	1	Edoardo gira per la città.	dev
8367	Vietri_2004	1	Giulia torna da Milano a Napoli.	dev
8368	Vietri_2004	1	Lorenzo controlla Paola.	dev
8369	Vietri_2004	1	Maria acconsente a che la figlia esca con quel ragazzo.	dev
8370	Vietri_2004	0	Alice bada Maria.	dev
8371	Vietri_2004	1	Paola dubita di te.	dev
8372	Vietri_2004	1	Maria desidera che tu parta.	dev
8373	Vietri_2004	1	Che Giulia sia sempre in viaggio piace ad Andrea.	dev
8374	Vietri_2004	1	Emma volontariamente affascina Francesco.	dev
8375	Vietri_2004	1	Francesco desidera che lui venga.	dev
8376	Vietri_2004	1	Leonardo annota sul taccuino che il presidente scriverà la sua autobiografia.	dev
8377	Vietri_2004	1	Alessandro invita Paola a che si parta.	dev
8378	Vietri_2004	1	Alice ha accompagnato Tommaso al cinema.	dev
8379	Vietri_2004	1	La partenza apporta un beneficio a tutti.	dev
8380	Vietri_2004	1	Alessandro si lamenta del mare sporco con Paola.	dev
8381	Vietri_2004	1	Alice mette in agitazione Tommaso.	dev
8382	Vietri_2004	1	Andrea lascia a Leonardo pieni poteri.	dev
8383	Vietri_2004	1	Il piatto piange.	dev
8384	Vietri_2004	1	Mi girano le scatole.	dev
8385	Vietri_2004	1	Alice si è attaccata a un capello.	dev
8386	Vietri_2004	1	Maria ha piantato Riccardo in asso.	dev
8387	Vietri_2004	1	Sofia e Riccardo parlano la stessa lingua.	dev
8388	Vietri_2004	1	Avere fegato.	dev
8389	Vietri_2004	1	Avere le paturnie.	dev
8390	Vietri_2004	1	Avere sulle scatole.	dev
8391	Vietri_2004	1	Essere in un ventre di vacca.	dev
8392	Vietri_2004	1	Questa situazione ti ha messo nell'occhio del ciclone.	dev
8393	Vietri_2004	1	Riccardo spera che possa partire presto.	dev
8394	Vietri_2004	1	Beatrice ha un'attenzione per Giulia.	dev
8395	Vietri_2004	1	Alice è in ansia.	dev
8396	Vietri_2004	1	Siamo cariche di viveri.	dev
8397	Vietri_2004	1	La ragazza mangerà la pizza.	dev
8398	Vietri_2004	1	Lei ha presentato la donna a dei suoi amici.	dev
8399	Vietri_2004	1	Edoardo obbedisce a Sofia.	dev
8400	Vietri_2004	1	Edoardo ci va.	dev
8401	Vietri_2004	1	Una volta comprato il costume, Edoardo andrà a nuotare.	dev
8402	Vietri_2004	1	Edoardo va a invitare Giulia a cena.	dev
8403	Vietri_2004	0	Beatrice le scappa a comprare.	dev
8404	Vietri_2004	1	Sono i libri che Leonardo mette sugli scaffali ora.	dev
8405	Vietri_2004	1	Edoardo mette i libri sugli scaffali.	dev
8406	Vietri_2004	1	Sono i libri ciò che Leonardo mette sugli scaffali ora.	dev
8407	Vietri_2004	1	Andrea mangia.	dev
8408	Vietri_2004	1	Questo lavoro è di competenza di Leonardo.	dev
8409	Vietri_2004	1	Questo lavoro rientra nelle competenze di Riccardo.	dev
8410	Vietri_2004	1	A Francesco piace Maria per le sue gambe.	dev
8411	Vietri_2004	1	Andrea accarezza le gambe di Maria.	dev
8412	Vietri_2004	1	Riccardo non gradì quell'allusione.	dev
8413	Vietri_2004	1	Francesco ricorda qualcosa.	dev
8414	Vietri_2004	1	Era la conversazione che fecero i due ragazzi che Paola criticò.	dev
8415	Vietri_2004	1	Leggeva i nomi degli artisti alla ragazza.	dev
8416	Vietri_2004	1	Ha tradito la fiducia di Gabriele.	dev
8417	Vietri_2004	1	Era felice di ciò.	dev
8418	Vietri_2004	1	Era contento di giocare a carte.	dev
8419	Vietri_2004	1	Alessandro disgusta Giulia.	dev
8420	Vietri_2004	1	Ne vediamo di tutti i tipi.	dev
8421	Vietri_2004	1	Ha abboccato all'amo.	dev
8422	Vietri_2004	1	Ho riso due ore.	dev
8423	Vietri_2004	1	Ha preso una cotta per Sofia.	dev
8424	Vietri_2004	1	Maria è in crisi.	dev
8425	Vietri_2004	1	Conservava il controllo della società.	dev
8426	Vietri_2004	1	Maria ha venduto i suoi vestiti al mercato delle pulci.	dev
8427	Vietri_2004	1	Paola ha confrontato i due libri in biblioteca.	dev
8428	Vietri_2004	1	Maria ha immerso il figlio nell'acqua fredda.	dev
8429	Vietri_2004	1	Leonardo leggeva sul divano.	dev
8430	Vietri_2004	1	Il consenso della gente è nato dal suo talento.	dev
8431	Vietri_2004	1	Francesco guarda che tutto proceda per il meglio.	dev
8432	Vietri_2004	1	Francesco si vergogna che sia successo.	dev
8433	Vietri_2004	1	Giulia deve lavorare domani.	dev
8434	Vietri_2004	1	Francesco stabilì la partenza di Tommaso con Maria.	dev
8435	Vietri_2004	1	Maria ha lasciato il marito.	dev
8436	Vietri_2004	1	L'affitto di quella casa gli rende 500 euro.	dev
8437	Vietri_2004	1	Hanno messo tutti in allarme?	dev
8438	Vietri_2004	1	Gli monta il sangue alla testa molto facilmente.	dev
8439	Vietri_2004	1	Per tutta la vita ha costruito castelli in aria.	dev
8440	Vietri_2004	1	Quel terreno frutta molti soldi.	dev
8441	Vietri_2017	1	Gabriele ha fatto scrivere una lettera a Lorenzo da Riccardo.	dev
8442	Vietri_2017	0	Il vento ha fatto rompere il vetro da Andrea.	dev
8443	Vietri_2017	0	Il colonello ha fatto la nave.	dev
8444	Vietri_2017	1	Lorenzo si è fatto rompere la vetrata.	dev
8445	Vietri_2017	1	Il sasso ha rotto il vetro.	dev
8446	Vietri_2017	0	L'auto ha schiacciato l'acceleratore.	dev
8447	Vietri_2017	0	Il colpo ha schiacciato l'acceleratore.	dev
8448	Vietri_2017	1	Lorenzo ha rotto il fidanzamento.	dev
