UniqueIndexID	Source	Acceptability	Sentence	Cleft_construction	Copular_construction	Subject-verb_agreement	Wh-islands_violations	Simple	Question	Auxiliary	Bind	Indefinite_pronouns
1650	Jezek_2003	1	Tutti sono tramortiti.	0	1	0	0	1	0	0	0	0
1651	Jezek_2003	0	Il colpo è tramortito.	0	1	0	0	0	0	0	0	0
1652	Jezek_2003	1	I negozianti sono aumentati di numero.	0	1	0	0	0	0	0	0	0
1653	Jezek_2003	1	I negozianti sono aumentati.	0	1	0	0	0	0	0	0	0
1654	Jezek_2003	1	Il macchinista ha fermato il treno.	0	1	0	0	1	0	0	0	0
1655	Jezek_2003	1	Il treno si è fermato.	0	1	0	0	0	0	0	0	0
1656	Jezek_2003	0	La cura ha guarito.	0	1	0	0	1	0	0	0	0
1657	Jezek_2003	0	Il macchinista ha fermato.	0	1	0	0	0	0	0	0	0
1658	Jezek_2003	1	La notizia si è diffusa.	0	1	0	0	1	0	0	0	0
1659	Jezek_2003	1	La notizia è stata diffusa da Riccardo.	0	1	0	0	0	0	0	0	0
1660	Jezek_2003	0	La notizia si è raccontata.	0	1	0	0	0	0	0	0	0
1661	Jezek_2003	1	Andrea ha rotto i bicchieri.	0	1	0	0	0	0	0	0	0
1662	Jezek_2003	1	I bicchieri sono stati rotti da Edoardo.	0	1	0	0	0	0	0	0	0
1663	Jezek_2003	1	Tommaso ha lavato i bicchieri.	0	1	0	0	1	0	0	0	0
1664	Jezek_2003	0	I bicchieri si sono lavati.	0	1	0	0	0	0	0	0	0
1665	Jezek_2003	1	Il fuoco si è acceso.	0	1	0	0	1	0	0	0	0
1666	Jezek_2003	1	Il fuoco è stato acceso da Sofia.	0	1	0	0	0	0	0	0	0
1667	Jezek_2003	1	Il muro è ammuffito.	0	1	0	0	0	0	0	0	0
1668	Jezek_2003	0	L'umidità ha ammuffito il muro.	0	1	0	0	1	0	0	0	0
1673	Jezek_2003	0	Qualcuno accorcia le giornate.	0	0	0	0	1	0	0	0	1
1681	Jezek_2003	1	Il vetro si è rotto.	0	1	0	0	0	0	0	0	0
1692	Jezek_2003	1	La lezione è continuata.	0	1	0	0	1	0	0	0	0
1695	Jezek_2003	1	È mancata la luce.	0	1	0	0	0	0	0	0	0
1696	Jezek_2003	1	L'americana ha saltato gli ostacoli.	0	1	0	0	0	0	0	0	0
1697	Jezek_2003	1	L'americana ha saltato prima.	0	1	0	0	0	0	0	0	0
1699	Jezek_2003	0	Riccardo è continuato.	0	1	0	0	0	0	0	0	0
1700	Jezek_2003	1	La luce è mancata.	0	1	0	0	0	0	0	0	0
1701	Jezek_2003	0	Il bersaglio è mancato.	0	1	0	0	1	0	0	0	0
1702	Jezek_2003	0	Il treno è mancato.	0	1	0	0	1	0	0	0	0
1706	Jezek_2003	1	Il pranzo è saltato.	0	1	0	0	1	0	0	0	0
1712	Jezek_2003	1	La tovaglia si è macchiata.	0	1	0	0	0	0	0	0	0
1715	Jezek_2003	0	Il biglietto si è bucato.	0	1	0	0	1	0	0	0	0
1718	Jezek_2003	0	Il vino si è macchiato.	0	1	0	0	1	0	0	0	0
1719	Jezek_2003	0	Il caffè si è macchiato.	0	1	0	0	0	0	0	0	0
1720	Jezek_2003	1	La gomma è bucata.	0	1	0	0	0	0	0	0	0
1721	Jezek_2003	1	Tutti sono commossi.	0	1	0	0	1	0	0	0	1
1722	Jezek_2003	1	La tovaglia è macchiata.	0	1	0	0	1	0	0	0	0
1723	Jezek_2003	0	La lezione si è continuata.	0	1	0	0	0	0	0	0	0
1724	Jezek_2003	0	Il vino ha macchiato.	0	1	0	0	0	0	0	0	0
1729	Jezek_2003	1	Il treno si è fermato a Roma.	0	1	0	0	0	0	0	0	0
1730	Jezek_2003	0	Il treno è fermato a Roma.	0	1	0	0	0	0	0	0	0
1737	Jezek_2003	0	Il burro è sciolto.	0	1	0	0	1	0	0	0	0
1738	Jezek_2003	1	Il burro si è sciolto.	0	1	0	0	0	0	0	0	0
1739	Jezek_2003	1	Guarda, il burro è tutto sciolto.	0	1	0	0	0	0	0	0	0
1740	Jezek_2003	0	Il burro è sciolto in due ore.	0	1	0	0	0	0	0	0	0
1741	Jezek_2003	1	Guarda, l'acqua è tutta gelata.	0	1	0	0	0	0	0	0	0
1744	Jezek_2003	1	Paola è smontata a Termini.	0	1	0	0	0	0	0	0	0
1747	Jezek_2003	1	Il bosco ha bruciato.	0	1	0	0	1	0	0	0	0
1748	Jezek_2003	1	Il bosco è bruciato.	0	1	0	0	0	0	0	0	0
1749	Jezek_2003	1	Il bosco si è bruciato.	0	1	0	0	0	0	0	0	0
1752	Jezek_2003	1	Il bosco è bruciato per ore.	0	1	0	0	0	0	0	0	0
1753	Jezek_2003	1	Il bosco è bruciato in due ore.	0	1	0	0	0	0	0	0	0
1754	Jezek_2003	1	Il bosco è bruciato durante la notte.	0	1	0	0	0	0	0	0	0
1755	Jezek_2003	0	Il bosco si è bruciato per ore.	0	1	0	0	0	0	0	0	0
1756	Jezek_2003	1	Il bosco si è bruciato in due ore.	0	1	0	0	0	0	0	0	0
1757	Jezek_2003	1	Il bosco si è bruciato durante la notte.	0	1	0	0	0	0	0	0	0
1758	Jezek_2003	1	Paola ha cotto la torta.	0	1	0	0	0	0	0	0	0
1759	Jezek_2003	1	La torta ha cotto.	0	1	0	0	1	0	0	0	0
1760	Jezek_2003	0	La torta è cotta.	0	1	0	0	1	0	0	0	0
1761	Jezek_2003	1	La torta si è cotta.	0	1	0	0	1	0	0	0	0
1766	Jezek_2003	1	L'arrosto si è bruciato.	0	1	0	0	1	0	0	0	0
1767	Jezek_2003	0	Le lette sono bruciate.	0	1	0	0	1	0	0	0	0
1768	Jezek_2003	0	Le tappe sono bruciate.	0	1	0	0	1	0	0	0	0
1795	Jezek_2003	1	Si è verificato un fatto strano.	0	1	0	0	0	0	0	0	0
1804	Jezek_2003	1	Che mi combini?	0	0	0	0	0	1	0	0	0
1819	Jezek_2003	1	È arrivato l'aereo.	0	1	0	0	1	0	0	0	0
1829	Jezek_2003	1	Alessandro è caduto.	0	1	0	0	0	0	0	0	0
1830	Jezek_2003	1	Riccardo è scappato.	0	1	0	0	1	0	0	0	0
1831	Jezek_2003	1	Riccardo è uscito sbattendo la porta.	0	1	0	0	0	0	0	0	0
1834	Jezek_2003	0	È guarito per un giorno.	0	1	0	0	0	0	0	0	0
1835	Jezek_2003	1	È guarito in un giorno.	0	1	0	0	1	0	0	0	0
1841	Jezek_2003	1	Era totalmente fumato.	0	1	0	0	0	0	0	0	0
1842	Jezek_2003	1	Più che fumato, era bevuto.	0	1	0	0	0	0	0	0	0
1844	Jezek_2003	1	Edoardo ha continuato.	0	1	0	0	0	0	0	0	0
1845	Jezek_2003	0	Andrea è continuato.	0	1	0	0	1	0	0	0	0
1846	Jezek_2003	1	Lorenzo ha continuato il libro.	0	1	0	0	0	0	0	0	0
1847	Jezek_2003	1	Riccardo ha continuato la sigaretta.	0	1	0	0	0	0	0	0	0
1848	Jezek_2003	1	Il discorso è continuato.	0	1	0	0	1	0	0	0	0
1849	Jezek_2003	0	Il libro è continuato.	0	1	0	0	1	0	0	0	0
1850	Jezek_2003	0	La sigaretta è continuata.	0	1	0	0	0	0	0	0	0
1852	Jezek_2003	1	La scritta si è cancellata.	0	1	0	0	0	0	0	0	0
1853	Jezek_2003	0	La lavagna si è cancellata.	0	1	0	0	0	0	0	0	0
1857	Jezek_2003	1	Il malato è guarito.	0	1	0	0	0	0	0	0	0
1858	Jezek_2003	1	L'ernia è guarita.	0	1	0	0	0	0	0	0	0
1859	Jezek_2003	0	La febbre è guarita.	0	1	0	0	1	0	0	0	0
1872	Jezek_2003	1	La sveglia ha suonato per ore.	0	1	0	0	0	0	0	0	0
1873	Jezek_2003	1	Alle otto è suonata la sveglia.	0	1	0	0	0	0	0	0	0
1874	Jezek_2003	1	La nebbia si è dissolta.	0	1	0	0	0	0	0	0	0
1875	Jezek_2003	0	La nebbia è dissolta.	0	1	0	0	1	0	0	0	0
1876	Jezek_2003	1	I negozianti hanno aumentato il prezzo.	0	1	0	0	0	0	0	0	0
1877	Jezek_2003	1	Il prezzo è aumentato.	0	1	0	0	1	0	0	0	0
1878	Jezek_2003	0	Il prezzo si è aumentato.	0	1	0	0	0	0	0	0	0
1880	Jezek_2003	1	La torta è un po' bruciata.	0	1	0	0	0	0	0	0	0
1881	Jezek_2003	1	La torta si è un po' bruciata.	0	1	0	0	0	0	0	0	0
1882	Jezek_2003	0	Gabriele ha seduto il bambino.	0	1	0	0	0	0	0	0	0
1883	Jezek_2003	1	Il bambino si è seduto.	0	1	0	0	0	0	0	0	0
1884	Jezek_2003	1	Il bambino è seduto.	0	1	0	0	0	0	0	0	0
1885	Jezek_2003	0	Il sasso ha scoppiato la gomma.	0	1	0	0	1	0	0	0	0
1886	Jezek_2003	1	La gomma è scoppiata.	0	1	0	0	0	0	0	0	0
1887	Jezek_2003	0	La gomma si è scoppiata.	0	1	0	0	1	0	0	0	0
1997	D-Agostino_1983	0	Chi Andrea esce?	0	0	0	0	1	1	0	0	0
1998	D-Agostino_1983	0	Che cosa Leonardo esce?	0	0	0	0	0	1	0	0	0
2019	D-Agostino_1983	1	Che cosa Edoardo rompe?	1	0	0	0	0	1	0	0	0
2076	D-Agostino_1983	1	Dove Edoardo ha nascosto il libro?	0	0	0	0	0	1	1	0	0
2078	D-Agostino_1983	0	Dove Andrea ha nascosto le macchie di umidità?	0	0	0	0	0	1	0	0	0
2080	D-Agostino_1983	0	Dove Maria ha nascosto i capelli?	0	0	0	0	0	1	1	0	0
2099	D-Agostino_1983	1	Dove Riccardo mise la penna?	1	0	0	0	0	1	0	0	0
2101	D-Agostino_1983	1	Dove Andrea mise la penna nel taschino?	1	0	0	0	0	1	0	0	0
2102	D-Agostino_1983	1	Dove Edoardo mise la cassa?	0	0	0	0	0	1	0	0	0
2103	D-Agostino_1983	1	Dove Gabriele mise la cassa in camera da pranzo?	0	0	0	0	0	1	0	0	0
2155	D-Agostino_1983	1	Dove Alessandro beve il the?	0	0	0	0	0	1	0	0	0
2161	D-Agostino_1983	1	Dove Edoardo estrasse la pistola?	1	0	0	0	0	1	0	0	0
2275	D-Agostino_1983	1	È dal balcone in giardino che Alessandro ha lanciato il pallone.	1	0	0	0	0	0	1	0	0
2276	D-Agostino_1983	0	È in giardino dal balcone che Alessandro ha lanciato il pallone.	1	0	0	0	0	0	1	0	0
2277	D-Agostino_1983	1	È dal balcone che Tommaso ha lanciato il pallone in giardino.	1	0	0	0	0	0	1	0	0
2278	D-Agostino_1983	1	È in giardino che Leonardo ha lanciato il pallone dal balcone.	1	1	0	0	0	0	0	0	0
2279	D-Agostino_1983	0	È al garage dal giardino che Tommaso ha piantato fiori.	1	1	0	0	0	0	1	0	0
2280	D-Agostino_1983	0	È dal giardino che Riccardo ha piantato fiori al garage.	1	0	0	0	0	0	1	0	0
2281	D-Agostino_1983	0	È al garage che Lorenzo ha piantato fiori dal giardino.	1	1	0	0	0	0	0	0	0
2411	Elia-et-al_1981	1	Riccardo sa qualcosa.	0	0	0	0	1	0	0	0	1
2413	Elia-et-al_1981	1	Riccardo vuole qualcosa.	0	0	0	0	1	0	0	0	1
2444	Elia-et-al_1981	1	Lorenzo è un costruttore di case.	0	1	0	0	0	0	0	0	0
2446	Elia-et-al_1981	1	Paola è desiderosa di carezze.	0	1	0	0	0	0	0	0	0
2469	Elia-et-al_1981	1	Il capo è Andrea.	0	1	0	0	1	0	0	0	0
2484	Elia-et-al_1981	1	È Lorenzo a carezzare Maria.	1	1	0	0	0	0	0	0	0
2485	Elia-et-al_1981	1	È Beatrice che Riccardo carezza.	1	1	0	0	0	0	0	0	0
2486	Elia-et-al_1981	1	È alla presidenza che Edoardo mira.	1	0	0	0	0	0	0	0	0
2488	Elia-et-al_1981	0	È carezza che Andrea Giulia.	1	0	0	0	0	0	0	0	0
2490	Elia-et-al_1981	1	È fuggire che Riccardo desidera.	1	1	0	0	0	0	0	0	0
2493	Elia-et-al_1981	1	È adesso che Paola arriva.	1	1	0	0	0	0	0	0	0
2495	Elia-et-al_1981	1	È quando tramonterà il sole che Alessandro ucciderà Giulia.	1	0	0	0	0	0	0	0	0
2497	Elia-et-al_1981	1	È un caminetto che Emma costruisce.	1	0	0	0	0	0	0	0	0
2498	Elia-et-al_1981	0	È Emma ciò che costruisce un caminetto.	1	0	0	0	0	0	0	0	0
2500	Elia-et-al_1981	1	È il successo ciò a cui Leonardo tiene.	1	1	0	0	0	0	0	0	0
2501	Elia-et-al_1981	1	È un caminetto ciò che Maria costruisce.	1	0	0	0	0	0	0	0	0
2502	Elia-et-al_1981	1	È un caminetto ciò che costruisce Maria.	1	0	0	0	0	0	0	0	0
2503	Elia-et-al_1981	1	È un ragno ciò che Paola teme.	1	0	0	0	0	0	0	0	0
2505	Elia-et-al_1981	1	È un ragno che Alice teme.	1	0	0	0	0	0	0	0	0
2506	Elia-et-al_1981	0	Che Paola teme è un ragno.	1	1	0	0	0	0	0	0	0
2508	Elia-et-al_1981	0	È lo che Leonardo vuole.	1	0	0	0	0	0	0	0	0
2509	Elia-et-al_1981	1	Sarà un cane che Lorenzo vuole.	1	0	0	0	0	0	0	0	0
2510	Elia-et-al_1981	1	Era un libro di fantascienza ciò che Riccardo desiderava.	1	0	0	0	0	0	0	0	0
2512	Elia-et-al_1981	0	È dei polli che Riccardo compra.	1	1	0	0	0	0	0	0	0
2513	Elia-et-al_1981	1	Sono dei polli, che Gabriele compra.	1	0	0	0	0	0	0	0	0
2515	Elia-et-al_1981	0	È gli artisti che dipingono dei quadri.	1	0	0	0	0	0	0	0	0
2516	Elia-et-al_1981	1	Sono gli artisti che dipingono dei quadri.	1	0	0	0	0	0	0	0	0
2517	Elia-et-al_1981	0	È dei quadri ciò che gli artisti dipingono.	1	0	0	0	0	0	0	0	0
2518	Elia-et-al_1981	1	Sono dei quadri ciò che artisti dipingono.	1	0	0	0	0	0	0	0	0
2519	Elia-et-al_1981	1	È Edoardo che adora il cinema.	1	0	0	0	0	0	0	0	0
2520	Elia-et-al_1981	1	È il cinema ciò che Lorenzo adora.	1	0	0	0	0	0	0	0	0
2521	Elia-et-al_1981	1	È Alessandro che adora il cinema a non Francesco.	1	0	0	0	0	0	0	0	0
2522	Elia-et-al_1981	1	È il cinema che Lorenzo adora e non la musica.	1	0	0	0	0	0	0	0	0
2523	Elia-et-al_1981	1	È il cinema ciò che Edoardo adora e non la musica.	1	0	0	0	0	0	0	0	0
2524	Elia-et-al_1981	1	È Riccardo e non Lorenzo che adora il cinema.	1	0	0	0	0	0	0	0	0
2525	Elia-et-al_1981	1	È il cinema e non la musica ciò che Andrea adora.	1	1	0	0	0	0	0	0	0
2637	Elia-et-al_1981	1	Edoardo guarda un costume che è da bagno.	0	1	0	0	0	0	0	0	0
2651	Elia-et-al_1981	0	Maria diverte qualche cosa.	0	0	0	0	0	0	0	0	1
2671	Elia-et-al_1981	1	Che tu venga è dolce.	1	1	0	0	0	0	0	0	0
2672	Elia-et-al_1981	1	Che Giulia ancheggi è ridicolo.	0	1	0	0	0	0	0	0	0
2673	Elia-et-al_1981	1	È bello che Edoardo dipinga.	1	1	0	0	0	0	0	0	0
2674	Elia-et-al_1981	1	È dolce che tu venga.	1	1	0	0	0	0	0	0	0
2675	Elia-et-al_1981	1	È ridicolo che Alice ancheggi.	1	0	0	0	0	0	0	0	0
2676	Elia-et-al_1981	1	Carezzare Emma è dolce.	0	1	0	0	0	0	0	0	0
2677	Elia-et-al_1981	1	Guardarti è bello.	0	1	0	0	0	0	0	0	0
2678	Elia-et-al_1981	1	Ancheggiare è ridicolo.	0	1	0	0	0	0	0	0	0
2680	Elia-et-al_1981	1	Il tuo ritorno è dolce.	0	1	0	0	1	0	0	0	0
2681	Elia-et-al_1981	1	Gli ancheggiamenti di Maria sono ridicoli.	0	1	0	0	0	0	0	0	0
2711	Elia-et-al_1981	1	È tardi.	0	1	0	0	1	0	0	0	0
2712	Elia-et-al_1981	1	È presto.	0	1	0	0	1	0	0	0	0
2787	Elia-et-al_1981	1	Il vestito di Maria splende di uno stupendo diamante.	0	0	0	0	0	0	0	0	1
2788	Elia-et-al_1981	1	Il vestito di Paola brilla di uno stupendo diamante.	0	0	0	0	0	0	0	0	1
2796	Elia-et-al_1981	0	La torre del castello garrisce di uno stendardo.	0	0	0	0	0	0	0	0	1
2819	Elia-et-al_1981	1	Il cielo è tutto uno sfavillare di stelle.	0	1	0	0	0	0	0	0	0
2820	Elia-et-al_1981	1	Il cielo è tutto uno scintillio di stelle.	0	1	0	0	0	0	0	0	0
2828	Elia-et-al_1981	0	Da che cosa splende Paola?	0	0	0	0	0	1	0	0	0
2985	Elia-et-al_1981	1	C'è un capanno nel giardino.	0	1	0	0	0	0	0	0	0
3075	Elia-et-al_1981	1	Il cuoco di palazzo cucinò uno splendido involtino.	0	0	0	0	0	0	0	0	1
3142	Elia-et-al_1981	0	Da dove Emma traveste Alessandro?	0	0	0	0	0	1	0	0	0
3143	Elia-et-al_1981	0	Dove Maria traveste Riccardo?	0	0	0	0	0	1	0	0	0
3150	Elia-et-al_1981	1	Maria dà uno schiaffo a Francesco.	0	0	0	0	0	0	0	0	1
3151	Elia-et-al_1981	1	Giulia gli dà uno schiaffo.	0	0	0	0	0	0	0	0	1
3164	Elia-et-al_1981	1	Gabriele ha dato un libro a qualcuno per conto di Maria.	0	0	0	0	0	0	0	0	1
3293	Elia-et-al_1981	1	Gabriele ottiene la libertà da qualcuno.	0	0	0	0	0	0	0	0	1
3294	Elia-et-al_1981	1	Riccardo ottiene la libertà di qualcuno.	0	0	0	0	0	0	0	0	1
3337	Elia-et-al_1981	1	Il bicchiere è sul tavolo.	0	1	0	0	1	0	0	0	0
3448	Elia-et-al_1981	1	Lorenzo accoppia Riccardo a Francesco, l'uno all'altro.	0	0	0	0	0	0	0	0	1
3450	Elia-et-al_1981	1	Edoardo e Tommaso contano l'uno sull'altro.	0	0	0	0	0	0	0	0	1
3496	Elia-et-al_1981	1	Sofia ha affermato che Andrea è bello.	0	1	0	0	0	0	0	0	0
3566	Elia-et-al_1981	1	Che prima o poi si sposi qualcuno capita a tutti.	0	0	0	0	0	0	0	0	1
3567	Elia-et-al_1981	1	Sposarsi con qualcuno prima o poi capita a tutti.	0	0	0	0	0	0	0	0	1
3568	Elia-et-al_1981	1	Di sposarsi con qualcuno prima o poi capita a tutti.	0	0	0	0	0	0	0	0	1
3569	Elia-et-al_1981	1	Capita a tutti prima o poi di sposarsi con qualcuno.	0	0	0	0	0	0	0	0	1
3579	Elia-et-al_1981	1	Maria è bramosa di tornare.	0	1	0	0	0	0	0	0	0
3580	Elia-et-al_1981	1	Maria ne è bramosa di tornare.	0	1	0	0	0	0	0	0	0
3583	Elia-et-al_1981	1	Beatrice è felice che tu venga.	0	1	0	0	0	0	0	0	0
3584	Elia-et-al_1981	1	Paola ne è felice di ciò.	0	1	0	0	0	0	0	0	0
3618	Elia-et-al_1981	0	Andrea allieta se stesso che Paola ride.	0	0	0	0	0	0	0	1	0
3619	Elia-et-al_1981	0	Lorenzo allieta se stesso del fatto che Paola ride.	0	0	0	0	0	0	0	1	0
3625	Elia-et-al_1981	1	Lorenzo allieta se stesso perché Maria ride.	0	0	0	0	0	0	0	1	0
3626	Elia-et-al_1981	1	Andrea allieta se stesso per il fatto che Emma ride.	0	0	0	0	0	0	0	1	0
3634	Elia-et-al_1981	1	Alice volontariamente fa qualcosa per acquietarmi.	0	0	0	0	0	0	0	0	1
3636	Elia-et-al_1981	1	Parlare con le ballerine è divertente per Edoardo.	0	1	0	0	0	0	0	0	0
3707	Elia-et-al_1981	1	Paola ascolta qualcuno cantare.	0	0	0	0	0	0	0	0	1
3715	Elia-et-al_1981	1	Emma stima che fumare è stupido.	0	1	0	0	0	0	0	0	0
3725	Elia-et-al_1981	1	Alice trova che Giulia è bella.	0	1	0	0	0	0	0	0	0
3727	Elia-et-al_1981	0	Maria lo trova che Giulia è bella.	0	1	0	0	0	0	0	0	0
3735	Elia-et-al_1981	0	Emma lo considera che Francesco è un buffone.	0	1	0	0	0	0	0	0	0
3756	Elia-et-al_1981	1	Io so qualcosa di te.	0	0	0	0	0	0	0	0	1
3797	Elia-et-al_1981	1	Giulia pensa che Francesco è bello.	0	1	0	0	0	0	0	0	0
4055	Elia-et-al_1981	1	Questo file è da vedere.	0	1	0	0	0	0	0	0	0
4056	Elia-et-al_1981	1	Il libro è piacevole da leggere.	0	1	0	0	0	0	0	0	0
4136	Vietri_2004	1	Scorsese è un regista italo-americano.	0	1	0	0	0	0	0	0	0
4142	Vietri_2004	1	Leonardo sa qualcosa.	0	0	0	0	0	0	0	0	1
4143	Vietri_2004	1	Paola desidera qualcosa.	0	0	0	0	1	0	0	0	1
4145	Vietri_2004	1	Lorenzo sa che Maria desidera qualcosa.	0	0	0	0	0	0	0	0	1
4148	Vietri_2004	1	Il fratello di quel ragazzo ha letto un romanzo di una studentessa.	0	0	0	0	0	0	0	0	1
4149	Vietri_2004	1	Il fratello di quel ragazzo con gli occhi azzurri ha letto un romanzo di una studentessa di Gabriele.	0	0	0	0	0	0	0	0	1
4158	Vietri_2004	1	È quel quadro di Picasso che angoscia l'amica di Giulia.	1	0	0	0	0	0	0	0	0
4159	Vietri_2004	0	È quel quadro che di Picasso angoscia l'amica di Maria.	1	0	0	0	0	0	0	0	0
4160	Vietri_2004	0	È quel quadro di che quel Picasso che angoscia l'amica di Maria.	1	0	0	0	0	0	0	0	0
4161	Vietri_2004	0	È di Picasso che quel quadro angoscia l'amica di Paola.	1	0	0	0	0	0	0	0	0
4162	Vietri_2004	1	È l'amica di Maria che quel quadro di Picasso angoscia.	1	0	0	0	0	0	0	0	0
4180	Vietri_2004	0	È bacia Andrea che Paola.	1	0	0	0	0	0	0	0	0
4184	Vietri_2004	0	È nessun difetto che Sofia non ha visto.	1	0	0	0	0	0	0	0	0
4186	Vietri_2004	0	Sono numerosi invitati che sono arrivati.	1	0	0	0	0	0	0	0	0
4217	Vietri_2004	1	Una tribù abita nella casa in campagna.	0	0	0	0	0	0	0	0	1
4218	Vietri_2004	1	Una tribù abita New York.	0	0	0	0	0	0	0	0	1
4219	Vietri_2004	1	Una tribù abita a New York.	0	0	0	0	0	0	0	0	1
4220	Vietri_2004	1	Una tribù abita nella vallata.	0	0	0	0	1	0	0	0	1
4221	Vietri_2004	1	Una tribù abita la vallata.	0	0	0	0	1	0	0	0	1
4224	Vietri_2004	1	Riccardo dice una barzelletta ad Emma.	0	0	0	0	0	0	0	0	1
4226	Vietri_2004	1	Tommaso è un attore.	0	1	0	0	0	0	0	0	0
4231	Vietri_2004	1	Giulia è nuda.	0	1	0	0	0	0	0	0	0
4242	Vietri_2004	1	Beatrice ha messo una nuova macchina nel garage.	0	0	0	0	0	0	0	0	1
4243	Vietri_2004	1	Alice ha inventato una nuova macchina nel garage.	0	0	0	0	0	0	0	0	1
4244	Vietri_2004	1	Alice ha inventato una nuova macchina.	0	0	0	0	0	0	0	0	1
4245	Vietri_2004	0	Paola ha messo una nuova macchina.	0	0	0	0	0	0	0	0	1
4283	Vietri_2004	1	Maria è identica ad Emma.	0	1	0	0	0	0	0	0	0
4303	Vietri_2004	1	Maria fa una chiacchierata con Giulia.	0	0	0	0	0	0	0	0	1
4304	Vietri_2004	1	Maria fece una fotografia ad Alice.	0	0	0	0	0	0	0	0	1
4308	Vietri_2004	1	Il mio amico ha una Ferrari.	0	0	0	0	1	0	1	0	1
4367	Vietri_2004	0	È il toro che Maria ha preso per le corna.	1	0	0	0	0	0	0	0	0
4368	Vietri_2004	0	È per le corna che Alice ha preso il toro.	1	1	0	0	0	0	0	0	0
4369	Vietri_2004	1	È Maria che ha preso il toro per le corna.	1	1	0	0	0	0	0	0	0
4370	Vietri_2004	0	È per le corna che Paola ha preso per il toro e non per le gambe.	1	0	0	0	0	0	0	0	0
4397	Vietri_2004	1	Tommaso ha comprato una barca un po' di tempo fa.	0	0	0	0	0	0	0	0	1
4416	Vietri_2004	0	Andrea ha sezionato il vecchio tiglio in una frazione di secondo.	0	0	0	0	0	0	0	0	1
4418	Vietri_2004	1	L'ala dell'aereo ha sezionato il vecchio tiglio in una frazione di secondo.	0	0	0	0	0	0	0	0	1
4428	Vietri_2004	1	Andrea è in gamba.	0	1	0	0	1	0	0	0	0
4429	Vietri_2004	1	Riccardo ha fatto una discussione con Paola.	0	0	0	0	0	0	0	0	1
4430	Vietri_2004	1	Andrea ha intavolato una discussione con Beatrice.	0	0	0	0	0	0	0	0	1
4443	Vietri_2004	1	Che tu torni è desiderato da Maria.	0	1	0	0	0	0	0	0	0
4529	Vietri_2004	0	Riccardo ha spezzato Maria.	0	0	0	0	1	0	0	0	0
4530	Vietri_2004	0	Lorenzo ha fratturato Giulia.	0	0	0	0	1	0	0	0	0
4531	Vietri_2004	1	Maria fumava una sigaretta con Alice.	0	0	0	0	0	0	0	0	1
4533	Vietri_2004	1	Alice fumava una sigaretta e ciò succedeva con Paola.	0	0	0	0	0	0	0	0	1
4534	Vietri_2004	0	Maria fumava e ciò succedeva una sigaretta.	0	0	0	0	0	0	0	0	1
4539	Vietri_2004	1	Una sigaretta era fumata da Sofia.	0	0	0	0	0	0	0	0	1
4543	Vietri_2004	1	Tommaso fuma una cicca.	0	0	0	0	0	0	0	0	1
4548	Vietri_2004	1	Maria cantava una canzone di Dalla.	0	0	0	0	0	0	0	0	1
4549	Vietri_2004	1	Tommaso ha realizzato una bella canzone.	0	0	0	0	0	0	0	0	1
4552	Vietri_2004	1	I cento metri è una corsa.	0	1	0	0	0	0	0	0	0
4553	Vietri_2004	1	La maratona di New York è una corsa.	0	1	0	0	0	0	0	0	0
4560	Vietri_2004	1	Un palazzo è una costruzione.	0	1	0	0	0	0	0	0	0
4562	Vietri_2004	1	La Gioconda è un dipinto.	0	1	0	0	0	0	0	0	0
4563	Vietri_2004	1	Gabriele ha disegnato una caricatura.	0	0	0	0	0	0	0	0	1
4564	Vietri_2004	1	Una caricatura è un disegno.	0	1	0	0	1	0	0	0	0
4569	Vietri_2004	1	Quell'uomo ha realizzato una canzone.	0	0	0	0	0	0	0	0	1
4579	Vietri_2004	1	Alessandro è ricco.	0	1	0	0	0	0	0	0	0
4633	Vietri_2004	0	Beatrice ha tagliato ha torta in una parte uguale.	0	0	0	0	0	0	0	0	1
4637	Vietri_2004	1	Riccardo ha comprato una casa in collina.	0	0	0	0	0	0	0	0	1
4640	Vietri_2004	1	Maria fuma una sigaretta.	0	0	0	0	1	0	0	0	1
4646	Vietri_2004	1	Maria è una fumatrice.	0	1	0	0	0	0	0	0	0
4647	Vietri_2004	1	Emma è studiosa.	0	1	0	0	0	0	0	0	0
4660	Vietri_2004	1	Una pioggia pesante pioveva sul letto della casa.	0	0	0	0	0	0	0	0	1
4661	Vietri_2004	1	Una neve gelida nevicava su di noi.	0	0	0	0	0	0	0	0	1
4693	Vietri_2004	1	Emma proviene da una famiglia nobile.	0	0	0	0	0	0	0	0	1
4697	Vietri_2004	1	Maria proviene da una famiglia nobile.	0	0	0	0	0	0	0	0	1
4708	Vietri_2004	1	L'argento è scuro.	0	1	0	0	1	0	0	0	0
4723	Vietri_2004	1	Lorenzo dice una barzelletta a Tommaso.	0	0	0	0	0	0	0	0	1
4747	Vietri_2004	1	Gli uomini dispongono una cifra notevole.	0	0	0	0	0	0	0	0	1
4797	Vietri_2004	1	Paola ha detto una bugia a Lorenzo.	0	0	0	0	0	0	0	0	1
4805	Vietri_2004	1	Tommaso invita Giulia a una festa.	0	0	0	0	0	0	0	0	1
4869	Vietri_2004	1	Leonardo ha piantato una grana a Maria.	0	0	0	0	0	0	0	0	1
4883	Vietri_2004	1	Francesco è contro Giulia.	0	1	0	0	0	0	0	0	0
